afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin,pc1,domain
0.6126154153684592,0.5309544696056964,0.5384255697484504,0.6958712185785276,0.33480835636278267,0.6897686272395293,0.8325661607982026,0.7695155379103978,0.6720108336195868,0.24949011903007362,0.4996398279532889,0.9975513391625321,0.47770055249921106,0.4667490371336668,1.0,0.6201880128576853,6262.com.ua
0.49211776518071165,0.4468002207860213,0.45586997493236797,0.5499673573742456,0.0414650816970126,0.6642171510262773,0.6694232383144887,0.6629770664778081,0.6553986556748641,0.5,0.5,1.0,0.5,0.5,1.0,0.5329286414318348,63red.com
0.8844986614946113,0.9046553207018629,0.8798707432760372,0.8863500162052516,0.7307513853878096,0.9090061706797073,0.8031234373173525,0.8104648611914493,0.6939624740497193,0.49910227346082947,0.8839023126055904,0.9970835659152824,0.8049274268716563,0.6581688719160202,1.0,0.8443658575799682,660citynews.com
0.8189993002925443,0.7828995247645028,0.7412043188493239,0.8226524279418936,0.5201344504397517,0.9167,1.0,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,0.8816803021114883,680news.com
0.6271272515578529,0.6277962542700988,0.6028153882361911,0.7074322566593131,0.36966899064082326,0.6898000674990513,0.8307550528362685,0.7655952000726131,0.6714136170481988,0.24949011903007362,0.4996398279532889,0.9939532634696675,0.37518836520532284,0.2431015903326391,1.0,0.6247256505181185,6abc.com
0.6003928403921841,0.5844410274450208,0.5561233215876024,0.6675550288286534,0.36011734337501944,0.6832026472816761,0.7962498203697733,0.6537644334755689,0.6562603772265811,0.49910227346082947,0.4996398279532889,0.993556629699073,0.3968433426596863,0.2743162002909203,1.0,0.5959420682741654,6pr.com.au
0.544758384073528,0.5735583954292741,0.5525725280083661,0.5735116316640978,0.07401658075287114,0.49156858641451284,0.5065242511960321,0.48019119279291955,0.500518418522565,0.0,0.0,0.0,0.0,0.0,1.0,0.375019815537517,70news.wordpress.com
0.29538068904138237,0.3527683296248154,0.3276188571339102,0.3170335007391374,0.06205943516803672,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17927956510080018,79days.news
0.8501373756267295,0.8375058668259181,0.8309360038069041,0.8728999457383485,0.7519178028235524,0.6667,0.8333,0.5,0.5,0.75,1.0,1.0,0.875,0.75,1.0,0.7830893826891644,7news.com.au
0.513810278809766,0.5113409802507273,0.5036912175594936,0.5534609823003014,0.05162784288247945,0.47952876882593215,0.7577523180492074,0.5966712615358071,0.2670691301480083,0.0,0.0,0.0,0.0,0.0,1.0,0.3553026895441432,82.221.129.208
0.6553103301996083,0.5870441163895043,0.5830491044527143,0.7270747675658048,0.3637386228472457,0.6928336692221115,0.9066693738680951,0.7844663556856935,0.7641108516447165,0.2496669825467988,0.4996398279532889,0.9939241259084005,0.37517836279538025,0.2431015903326391,1.0,0.6370226237202657,8newsnow.com
0.8301983409692477,0.8252499791422059,0.8002118642365122,0.8595340617531669,0.5723995163153546,0.9086892061264262,0.9857363515719408,0.8200225764333307,0.8310879010978283,0.748405735339232,0.6192327959649927,0.9970835659152824,0.5664124855519578,0.5979474745473325,1.0,0.815022018103271,8points9seconds.com
0.6097530349310976,0.6275254901209106,0.5994131465188716,0.6538852378655775,0.3506436374948827,0.7267726446035112,0.8429208552585048,0.6848134092178184,0.6620973930800036,0.24949154809559473,0.5048567130815756,0.997615612919435,0.47770159046700145,0.46653076276842886,1.0,0.6005938267266485,8satire.com
0.6451883524865752,0.697978590959241,0.5983911106630012,0.6522338897176967,0.3793799472675505,0.7308101899497363,0.8450616725084216,0.6655601943995149,0.6617543463640028,0.9960428799880825,0.9946783383470824,0.9971118161115486,0.893590889563951,0.8046364270380714,1.0,0.7072943904770415,8shit.net
0.5266301310329916,0.5142383782569284,0.5291045157990579,0.5789719756929173,0.030526686189964288,0.6559425080599016,0.7523329989323643,0.5943521200723985,0.6553986556748641,0.0,0.0,0.0,0.0,0.0,0.0,0.3897556954746918,911truth.org
0.7286123801532066,0.6516855923782028,0.6144368788131976,0.7526204389152029,0.4284036755114017,0.7796773149527844,0.6019815368792414,0.67596950258168,0.6727572278650813,0.49910227346082947,0.5048567130815756,0.9970835659152824,0.49937219485896456,0.501754095668247,1.0,0.6630892001246931,919thebend.ca
